archive,trajectory,pli_amplitude,noise,seed,algorithm,algorithm_name,search_mode,output_snr_db,frequency_mae_hz,rmse,tracker_calls,tracker_searches,tracker_grid_evaluations
main_F5_P020_Z1_N0.npz,F5,0.2,1,1022,7,B4,1,17.834537160205947,0.09839026927947998,0.01868207958705327,16,15,480
main_F5_P020_Z1_N0.npz,F5,0.2,1,1023,2,A2,0,17.843012928169028,0.05536630153656006,0.018663858340162785,160,159,31959
main_F5_P020_Z1_N0.npz,F5,0.2,1,1023,2,A2,1,17.843012928169028,0.05536630153656006,0.018663858340162785,160,159,5088
main_F5_P020_Z1_N0.npz,F5,0.2,1,1023,3,A3,0,17.785206456485895,0.0915287971496582,0.018788484596119846,15,14,2814
main_F5_P020_Z1_N0.npz,F5,0.2,1,1023,3,A3,1,17.785206456485895,0.0915287971496582,0.018788484596119846,15,14,448
main_F5_P020_Z1_N0.npz,F5,0.2,1,1023,7,B4,0,17.692065303700822,0.12707080841064453,0.018991042719357688,15,14,2814
main_F5_P020_Z1_N0.npz,F5,0.2,1,1023,7,B4,1,17.692065303700822,0.12707080841064453,0.018991042719357688,15,14,448
main_F5_P020_Z1_N0.npz,F5,0.2,1,1024,2,A2,0,17.863177308228778,0.07079412937164306,0.018620580260200588,160,159,31959
main_F5_P020_Z1_N0.npz,F5,0.2,1,1024,2,A2,1,17.863177308228778,0.07079412937164306,0.018620580260200588,160,159,5088
main_F5_P020_Z1_N0.npz,F5,0.2,1,1024,3,A3,0,17.800738469167904,0.10085022449493408,0.01875491725514536,15,14,2814
main_F5_P020_Z1_N0.npz,F5,0.2,1,1024,3,A3,1,17.800738469167904,0.10085022449493408,0.01875491725514536,15,14,448
main_F5_P020_Z1_N0.npz,F5,0.2,1,1024,7,B4,0,17.79647207664903,0.11006829738616944,0.0187641316818277,15,14,2814
main_F5_P020_Z1_N0.npz,F5,0.2,1,1024,7,B4,1,17.79647207664903,0.11006829738616944,0.0187641316818277,15,14,448
main_F5_P020_Z1_N0.npz,F5,0.2,1,1025,2,A2,0,17.864130520621043,0.05817370414733887,0.018618536900832785,160,159,31959
main_F5_P020_Z1_N0.npz,F5,0.2,1,1025,2,A2,1,17.864130520621043,0.05817370414733887,0.018618536900832785,160,159,5088
main_F5_P020_Z1_N0.npz,F5,0.2,1,1025,3,A3,0,17.841663024132963,0.0778426170349121,0.01866675918010307,16,15,3015
main_F5_P020_Z1_N0.npz,F5,0.2,1,1025,3,A3,1,17.841663024132963,0.0778426170349121,0.01866675918010307,16,15,480
main_F5_P020_Z1_N0.npz,F5,0.2,1,1025,7,B4,0,17.828120778374977,0.09181463718414307,0.018695885385561908,15,14,2814
main_F5_P020_Z1_N0.npz,F5,0.2,1,1025,7,B4,1,17.828120778374977,0.09181463718414307,0.018695885385561908,15,14,448
main_F5_P020_Z1_N0.npz,F5,0.2,1,1026,2,A2,0,17.991303575618094,0.0453092098236084,0.018347922502595534,160,159,31959
main_F5_P020_Z1_N0.npz,F5,0.2,1,1026,2,A2,1,17.991303575618094,0.0453092098236084,0.018347922502595534,160,159,5088
main_F5_P020_Z1_N0.npz,F5,0.2,1,1026,3,A3,0,17.970683340442843,0.06311967372894287,0.01839153207336701,17,16,3216
main_F5_P020_Z1_N0.npz,F5,0.2,1,1026,3,A3,1,17.970683340442843,0.06311967372894287,0.01839153207336701,17,16,512
main_F5_P020_Z1_N0.npz,F5,0.2,1,1026,7,B4,0,17.974399984376085,0.06401972770690918,0.018383664122388774,16,15,3015
main_F5_P020_Z1_N0.npz,F5,0.2,1,1026,7,B4,1,17.974399984376085,0.06401972770690918,0.018383664122388774,16,15,480
main_F5_P020_Z1_N0.npz,F5,0.2,1,1027,2,A2,0,17.995754795060556,0.05392358303070068,0.0183385222327722,160,159,31959
main_F5_P020_Z1_N0.npz,F5,0.2,1,1027,2,A2,1,17.995754795060556,0.05392358303070068,0.0183385222327722,160,159,5088
main_F5_P020_Z1_N0.npz,F5,0.2,1,1027,3,A3,0,17.92576061570845,0.10061216354370117,0.018486898002427293,15,14,2814
main_F5_P020_Z1_N0.npz,F5,0.2,1,1027,3,A3,1,17.92576061570845,0.10061216354370117,0.018486898002427293,15,14,448
main_F5_P020_Z1_N0.npz,F5,0.2,1,1027,7,B4,0,17.94618539008568,0.09630577564239502,0.018443477335816933,14,13,2613
main_F5_P020_Z1_N0.npz,F5,0.2,1,1027,7,B4,1,17.94618539008568,0.09630577564239502,0.018443477335816933,14,13,416
main_F5_P020_Z1_N0.npz,F5,0.2,1,1028,2,A2,0,17.873662244162755,0.07594304084777832,0.018598116493109385,160,159,31959
main_F5_P020_Z1_N0.npz,F5,0.2,1,1028,2,A2,1,17.873662244162755,0.07594304084777832,0.018598116493109385,160,159,5088
main_F5_P020_Z1_N0.npz,F5,0.2,1,1028,3,A3,0,17.816383835403407,0.10732619762420655,0.018721165566675614,15,14,2814
main_F5_P020_Z1_N0.npz,F5,0.2,1,1028,3,A3,1,17.816383835403407,0.10732619762420655,0.018721165566675614,15,14,448
main_F5_P020_Z1_N0.npz,F5,0.2,1,1028,7,B4,0,17.785753527465253,0.12136354446411132,0.018787301261837506,15,14,2814
main_F5_P020_Z1_N0.npz,F5,0.2,1,1028,7,B4,1,17.785753527465253,0.12136354446411132,0.018787301261837506,15,14,448
main_F5_P020_Z1_N0.npz,F5,0.2,1,1029,2,A2,0,17.96513805664927,0.05599985122680664,0.01840327742487215,160,159,31959
main_F5_P020_Z1_N0.npz,F5,0.2,1,1029,2,A2,1,17.96513805664927,0.05599985122680664,0.01840327742487215,160,159,5088
main_F5_P020_Z1_N0.npz,F5,0.2,1,1029,3,A3,0,17.937772575813483,0.07733893394470215,0.018461349623148406,18,17,3417
main_F5_P020_Z1_N0.npz,F5,0.2,1,1029,3,A3,1,17.937772575813483,0.07733893394470215,0.018461349623148406,18,17,544
main_F5_P020_Z1_N0.npz,F5,0.2,1,1029,7,B4,0,17.937418497953303,0.07615442276000976,0.01846210221023843,17,16,3216
main_F5_P020_Z1_N0.npz,F5,0.2,1,1029,7,B4,1,17.937418497953303,0.07615442276000976,0.01846210221023843,17,16,512
main_F5_P020_Z2_N0.npz,F5,0.2,2,1000,2,A2,0,9.591705718934914,0.050008749961853026,0.048257718966544856,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1000,2,A2,1,9.591705718934914,0.050008749961853026,0.048257718966544856,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1000,3,A3,0,9.585363349774948,0.09271316528320313,0.04829296924634367,17,16,3216
main_F5_P020_Z2_N0.npz,F5,0.2,2,1000,3,A3,1,9.585363349774948,0.09271316528320313,0.04829296924634367,17,16,512
main_F5_P020_Z2_N0.npz,F5,0.2,2,1000,7,B4,0,9.589974322805324,0.06671853065490722,0.04826733934619402,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1000,7,B4,1,9.589974322805324,0.06671853065490722,0.04826733934619402,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1001,2,A2,0,9.565002162869533,0.07426834106445312,0.04840630888431181,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1001,2,A2,1,9.565002162869533,0.07426834106445312,0.04840630888431181,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1001,3,A3,0,9.552119805975703,0.11627659797668458,0.048478155296611945,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1001,3,A3,1,9.552119805975703,0.11627659797668458,0.048478155296611945,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1001,7,B4,0,9.5633010810221,0.08316476345062256,0.048415789911646315,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1001,7,B4,1,9.5633010810221,0.08316476345062256,0.048415789911646315,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1002,2,A2,0,9.610671299717197,0.07253122329711914,0.04815246352041768,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1002,2,A2,1,9.610671299717197,0.07253122329711914,0.04815246352041768,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1002,3,A3,0,9.602477414984188,0.11628534793853759,0.048197909860851276,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1002,3,A3,1,9.602477414984188,0.11628534793853759,0.048197909860851276,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1002,7,B4,0,9.603853402535504,0.10719237327575684,0.04819027512521199,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1002,7,B4,1,9.603853402535504,0.10719237327575684,0.04819027512521199,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1003,2,A2,0,9.446065879141296,0.06778554916381836,0.049073697547705644,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1003,2,A2,1,9.446065879141296,0.06778554916381836,0.049073697547705644,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1003,3,A3,0,9.433099561339603,0.11380891799926758,0.04914700959287623,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1003,3,A3,1,9.433099561339603,0.11380891799926758,0.04914700959287623,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1003,7,B4,0,9.434076479798158,0.12159237861633301,0.04914148224646492,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1003,7,B4,1,9.434076479798158,0.12159237861633301,0.04914148224646492,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1004,2,A2,0,9.600873332398173,0.06892592906951904,0.04820681172013698,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1004,2,A2,1,9.600873332398173,0.06892592906951904,0.04820681172013698,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1004,3,A3,0,9.593321141032595,0.09099290370941163,0.048248744717501235,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1004,3,A3,1,9.593321141032595,0.09099290370941163,0.048248744717501235,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1004,7,B4,0,9.600339199229035,0.07737019062042236,0.0482097762580153,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1004,7,B4,1,9.600339199229035,0.07737019062042236,0.0482097762580153,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1005,2,A2,0,9.588993833901613,0.06160955429077149,0.048272788213706674,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1005,2,A2,1,9.588993833901613,0.06160955429077149,0.048272788213706674,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1005,3,A3,0,9.578107371435108,0.10942447185516357,0.04833332885914986,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1005,3,A3,1,9.578107371435108,0.10942447185516357,0.04833332885914986,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1005,7,B4,0,9.584616377246144,0.08523192405700683,0.04829712254255643,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1005,7,B4,1,9.584616377246144,0.08523192405700683,0.04829712254255643,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1006,2,A2,0,9.718853523383745,0.06762888431549072,0.04755644691523054,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1006,2,A2,1,9.718853523383745,0.06762888431549072,0.04755644691523054,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1006,3,A3,0,9.703270906085939,0.11941049098968506,0.047641840475577395,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1006,3,A3,1,9.703270906085939,0.11941049098968506,0.047641840475577395,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1006,7,B4,0,9.718433105216947,0.08534708023071289,0.047558748818540594,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1006,7,B4,1,9.718433105216947,0.08534708023071289,0.047558748818540594,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1007,2,A2,0,9.729748582530625,0.06016738414764404,0.04749683235603537,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1007,2,A2,1,9.729748582530625,0.06016738414764404,0.04749683235603537,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1007,3,A3,0,9.724625094244846,0.08407301902770996,0.04752485726308744,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1007,3,A3,1,9.724625094244846,0.08407301902770996,0.04752485726308744,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1007,7,B4,0,9.729228478619666,0.07082464694976806,0.047499676512352915,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1007,7,B4,1,9.729228478619666,0.07082464694976806,0.047499676512352915,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1008,2,A2,0,9.455547862294944,0.07843496799468994,0.04902015529662174,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1008,2,A2,1,9.455547862294944,0.07843496799468994,0.04902015529662174,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1008,3,A3,0,9.42875088602848,0.15431249141693115,0.049171621682906015,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1008,3,A3,1,9.42875088602848,0.15431249141693115,0.049171621682906015,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1008,7,B4,0,9.460421921513426,0.09182925224304199,0.048992655509529706,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1008,7,B4,1,9.460421921513426,0.09182925224304199,0.048992655509529706,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1009,2,A2,0,9.575343289477301,0.06850602626800537,0.04834871226225466,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1009,2,A2,1,9.575343289477301,0.06850602626800537,0.04834871226225466,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1009,3,A3,0,9.562170134569904,0.12837791442871094,0.048422094301063937,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1009,3,A3,1,9.562170134569904,0.12837791442871094,0.048422094301063937,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1009,7,B4,0,9.568384944314984,0.10476765632629395,0.04838746037390084,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1009,7,B4,1,9.568384944314984,0.10476765632629395,0.04838746037390084,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1010,2,A2,0,9.632709047884182,0.05720069408416748,0.048030446450252735,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1010,2,A2,1,9.632709047884182,0.05720069408416748,0.048030446450252735,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1010,3,A3,0,9.627320063266017,0.08384459018707276,0.0480602552158596,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1010,3,A3,1,9.627320063266017,0.08384459018707276,0.0480602552158596,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1010,7,B4,0,9.629946734565701,0.06469342708587647,0.04804572366957813,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1010,7,B4,1,9.629946734565701,0.06469342708587647,0.04804572366957813,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1011,2,A2,0,9.633525490315781,0.06043853759765625,0.04802593197295791,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1011,2,A2,1,9.633525490315781,0.06043853759765625,0.04802593197295791,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1011,3,A3,0,9.629225377998615,0.086710524559021,0.04804971399629629,17,16,3216
main_F5_P020_Z2_N0.npz,F5,0.2,2,1011,3,A3,1,9.629225377998615,0.086710524559021,0.04804971399629629,17,16,512
main_F5_P020_Z2_N0.npz,F5,0.2,2,1011,7,B4,0,9.630589225735065,0.08177375793457031,0.04804216988144395,16,15,3015
main_F5_P020_Z2_N0.npz,F5,0.2,2,1011,7,B4,1,9.630589225735065,0.08177375793457031,0.04804216988144395,16,15,480
main_F5_P020_Z2_N0.npz,F5,0.2,2,1012,2,A2,0,9.660914773441933,0.06211214065551758,0.04787472994793146,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1012,2,A2,1,9.660914773441933,0.06211214065551758,0.04787472994793146,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1012,3,A3,0,9.651381591337946,0.10800337791442871,0.04792730361500895,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1012,3,A3,1,9.651381591337946,0.10800337791442871,0.04792730361500895,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1012,7,B4,0,9.645817166397473,0.11581058502197265,0.04795801702915549,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1012,7,B4,1,9.645817166397473,0.11581058502197265,0.04795801702915549,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1013,2,A2,0,9.545337797208328,0.072883939743042,0.04851602219085623,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1013,2,A2,1,9.545337797208328,0.072883939743042,0.04851602219085623,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1013,3,A3,0,9.534023602043224,0.12370986938476562,0.04857926008955032,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1013,3,A3,1,9.534023602043224,0.12370986938476562,0.04857926008955032,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1013,7,B4,0,9.539308118043708,0.10094423294067383,0.04854971334075667,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1013,7,B4,1,9.539308118043708,0.10094423294067383,0.04854971334075667,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1014,2,A2,0,9.678388537614971,0.06376197338104247,0.04777851518158485,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1014,2,A2,1,9.678388537614971,0.06376197338104247,0.04777851518158485,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1014,3,A3,0,9.673076051014862,0.09018545150756836,0.04780774654071351,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1014,3,A3,1,9.673076051014862,0.09018545150756836,0.04780774654071351,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1014,7,B4,0,9.673776291586018,0.08276300430297852,0.047803892522789,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1014,7,B4,1,9.673776291586018,0.08276300430297852,0.047803892522789,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1015,2,A2,0,9.533421607020024,0.061962676048278806,0.048582627100584704,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1015,2,A2,1,9.533421607020024,0.061962676048278806,0.048582627100584704,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1015,3,A3,0,9.518053012672429,0.10681347846984864,0.04866866407066718,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1015,3,A3,1,9.518053012672429,0.10681347846984864,0.04866866407066718,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1015,7,B4,0,9.536106287665335,0.0709014892578125,0.048567613246003456,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1015,7,B4,1,9.536106287665335,0.0709014892578125,0.048567613246003456,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1016,2,A2,0,9.628865662345113,0.07417712211608887,0.048051703958510716,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1016,2,A2,1,9.628865662345113,0.07417712211608887,0.048051703958510716,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1016,3,A3,0,9.608435701028814,0.10374696254730224,0.04816485873190894,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1016,3,A3,1,9.608435701028814,0.10374696254730224,0.04816485873190894,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1016,7,B4,0,9.629749092001768,0.09045636653900146,0.04804681693560444,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1016,7,B4,1,9.629749092001768,0.09045636653900146,0.04804681693560444,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1017,2,A2,0,9.499947918205747,0.06720490455627441,0.04877021610304627,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1017,2,A2,1,9.499947918205747,0.06720490455627441,0.04877021610304627,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1017,3,A3,0,9.492001596827205,0.1024709939956665,0.048814854148669436,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1017,3,A3,1,9.492001596827205,0.1024709939956665,0.048814854148669436,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1017,7,B4,0,9.496808595629586,0.08360989093780517,0.048787846204101856,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1017,7,B4,1,9.496808595629586,0.08360989093780517,0.048787846204101856,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1018,2,A2,0,9.55574314453606,0.05896890163421631,0.04845793674159257,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1018,2,A2,1,9.55574314453606,0.05896890163421631,0.04845793674159257,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1018,3,A3,0,9.545196207471406,0.10293190479278565,0.0485168130628445,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1018,3,A3,1,9.545196207471406,0.10293190479278565,0.0485168130628445,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1018,7,B4,0,9.554391308916632,0.07059593200683593,0.04846547911958221,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1018,7,B4,1,9.554391308916632,0.07059593200683593,0.04846547911958221,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1019,2,A2,0,9.487328769657253,0.06826605796813964,0.04884112258572087,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1019,2,A2,1,9.487328769657253,0.06826605796813964,0.04884112258572087,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1019,3,A3,0,9.47672268440742,0.10646626949310303,0.048900797475170274,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1019,3,A3,1,9.47672268440742,0.10646626949310303,0.048900797475170274,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1019,7,B4,0,9.479527611268542,0.10453898906707763,0.04888500853224373,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1019,7,B4,1,9.479527611268542,0.10453898906707763,0.04888500853224373,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1020,2,A2,0,9.583281218827723,0.061638402938842776,0.04830454714369893,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1020,2,A2,1,9.583281218827723,0.061638402938842776,0.04830454714369893,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1020,3,A3,0,9.57157239602794,0.11262040138244629,0.0483697069365401,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1020,3,A3,1,9.57157239602794,0.11262040138244629,0.0483697069365401,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1020,7,B4,0,9.572722885767506,0.1149428129196167,0.04836330055002903,16,15,3015
main_F5_P020_Z2_N0.npz,F5,0.2,2,1020,7,B4,1,9.572722885767506,0.1149428129196167,0.04836330055002903,16,15,480
main_F5_P020_Z2_N0.npz,F5,0.2,2,1021,2,A2,0,9.517787810673713,0.05732908248901367,0.048670150069749396,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1021,2,A2,1,9.517787810673713,0.05732908248901367,0.048670150069749396,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1021,3,A3,0,9.508231746634822,0.10004746913909912,0.048723725584616226,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1021,3,A3,1,9.508231746634822,0.10004746913909912,0.048723725584616226,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1021,7,B4,0,9.5138733920278,0.08795788288116455,0.04869208890233134,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1021,7,B4,1,9.5138733920278,0.08795788288116455,0.04869208890233134,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1022,2,A2,0,9.609162030853733,0.060912561416625974,0.048160831267571536,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1022,2,A2,1,9.609162030853733,0.060912561416625974,0.048160831267571536,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1022,3,A3,0,9.595426085372543,0.11179218292236329,0.04823705350092388,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1022,3,A3,1,9.595426085372543,0.11179218292236329,0.04823705350092388,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1022,7,B4,0,9.606300166027038,0.08119101524353027,0.048176702122906735,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1022,7,B4,1,9.606300166027038,0.08119101524353027,0.048176702122906735,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1023,2,A2,0,9.474816838456254,0.06485238075256347,0.04891152839809581,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1023,2,A2,1,9.474816838456254,0.06485238075256347,0.04891152839809581,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1023,3,A3,0,9.465940522931698,0.09628403186798096,0.04896153779134442,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1023,3,A3,1,9.465940522931698,0.09628403186798096,0.04896153779134442,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1023,7,B4,0,9.472569483826597,0.08544907569885254,0.04892418522151196,14,13,2613
main_F5_P020_Z2_N0.npz,F5,0.2,2,1023,7,B4,1,9.472569483826597,0.08544907569885254,0.04892418522151196,14,13,416
main_F5_P020_Z2_N0.npz,F5,0.2,2,1024,2,A2,0,9.609300346875859,0.07724449634552003,0.04816006434997966,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1024,2,A2,1,9.609300346875859,0.07724449634552003,0.04816006434997966,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1024,3,A3,0,9.598050020475258,0.11271240711212158,0.04822248368860498,18,17,3417
main_F5_P020_Z2_N0.npz,F5,0.2,2,1024,3,A3,1,9.598050020475258,0.11271240711212158,0.04822248368860498,18,17,544
main_F5_P020_Z2_N0.npz,F5,0.2,2,1024,7,B4,0,9.59814202673906,0.11921303272247315,0.04822197288922323,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1024,7,B4,1,9.59814202673906,0.11921303272247315,0.04822197288922323,15,14,448
main_F5_P020_Z2_N0.npz,F5,0.2,2,1025,2,A2,0,9.573312003583732,0.06948778629302979,0.04836002043515366,160,159,31959
main_F5_P020_Z2_N0.npz,F5,0.2,2,1025,2,A2,1,9.573312003583732,0.06948778629302979,0.04836002043515366,160,159,5088
main_F5_P020_Z2_N0.npz,F5,0.2,2,1025,3,A3,0,9.568856847162905,0.0919952392578125,0.04838483156314819,16,15,3015
main_F5_P020_Z2_N0.npz,F5,0.2,2,1025,3,A3,1,9.568856847162905,0.0919952392578125,0.04838483156314819,16,15,480
main_F5_P020_Z2_N0.npz,F5,0.2,2,1025,7,B4,0,9.563154432793283,0.11287086009979248,0.048416607346597786,15,14,2814
main_F5_P020_Z2_N0.npz,F5,0.2,2,1025,7,B4,1,9.563154432793283,0.11287086009979248,0.048416607346597786,15,14,448
