record,subject_cluster,selected_lead,segment,start_seconds,trajectory,pli_amplitude,noise,algorithm,algorithm_name,output_snr_db,prd_percent,correlation,frequency_mae_hz,tracker_calls,tracker_searches,tracker_grid_evaluations
233,subject_233,MLII,1,900,F1,0.5,20dB,2,A2,14.003367461442306,19.944889173563155,0.9825879472696584,0.08625004291534424,160,159,5088
233,subject_233,MLII,1,900,F1,0.5,20dB,3,A3,14.003367461442306,19.944889173563155,0.9825879472696584,0.08625004291534424,63,62,1984
233,subject_233,MLII,1,900,F1,0.5,20dB,7,B4,14.003367461442306,19.944889173563155,0.9825879472696584,0.08625004291534424,58,57,1824
233,subject_233,MLII,1,900,F2,0.2,none,2,A2,16.835830020660623,14.394894937170289,0.9911610766795917,0.23418190479278564,160,159,5088
233,subject_233,MLII,1,900,F2,0.2,none,3,A3,16.811765818046744,14.434831199096118,0.9911088944446117,0.2379591464996338,82,81,2592
233,subject_233,MLII,1,900,F2,0.2,none,7,B4,16.806250741173592,14.443999457752687,0.991096784660323,0.23945322036743164,76,75,2400
233,subject_233,MLII,1,900,F2,0.2,20dB,2,A2,15.201952404096971,17.374102538514855,0.9869305002222407,0.23420770168304444,160,159,5088
233,subject_233,MLII,1,900,F2,0.2,20dB,3,A3,15.17572872509059,17.426636173294376,0.9868486639848936,0.23372836112976075,74,73,2336
233,subject_233,MLII,1,900,F2,0.2,20dB,7,B4,15.18359044259772,17.410870222617344,0.9868732016279333,0.2308490037918091,63,62,1984
233,subject_233,MLII,1,900,F2,0.5,none,2,A2,10.079212262605816,31.33569903632809,0.9580496156492792,0.22406246662139892,160,159,5088
233,subject_233,MLII,1,900,F2,0.5,none,3,A3,10.079212262605816,31.33569903632809,0.9580496156492792,0.22406246662139892,86,85,2720
233,subject_233,MLII,1,900,F2,0.5,none,7,B4,10.079212262605816,31.33569903632809,0.9580496156492792,0.22406246662139892,79,78,2496
233,subject_233,MLII,1,900,F2,0.5,20dB,2,A2,9.43326608614141,33.754889933818745,0.9513483799565672,0.2393749713897705,160,159,5088
233,subject_233,MLII,1,900,F2,0.5,20dB,3,A3,9.43326608614141,33.754889933818745,0.9513483799565672,0.2393749713897705,68,67,2144
233,subject_233,MLII,1,900,F2,0.5,20dB,7,B4,9.43326608614141,33.754889933818745,0.9513483799565672,0.2393749713897705,61,60,1920
233,subject_233,MLII,1,900,F3,0.2,none,2,A2,21.351313965493226,8.559222225531501,0.9972993430572104,0.09531288146972657,160,159,5088
233,subject_233,MLII,1,900,F3,0.2,none,3,A3,21.198469450618425,8.711170778740494,0.9971777040791033,0.1309595823287964,88,87,2784
233,subject_233,MLII,1,900,F3,0.2,none,7,B4,21.115917143340823,8.794358050116967,0.9971100754318692,0.14443364143371581,93,92,2944
233,subject_233,MLII,1,900,F3,0.2,20dB,2,A2,17.787001954939065,12.901788041572077,0.9931835190655047,0.08206579685211182,160,159,5088
233,subject_233,MLII,1,900,F3,0.2,20dB,3,A3,17.74882438032161,12.958620797903677,0.9931172966474848,0.11503174304962158,55,54,1728
233,subject_233,MLII,1,900,F3,0.2,20dB,7,B4,17.673997821530378,13.070738000763868,0.9929862430294217,0.1589123010635376,58,57,1824
233,subject_233,MLII,1,900,F3,0.5,none,2,A2,18.043143460638984,12.526877413107892,0.9934991349367214,0.07677137851715088,160,159,5088
233,subject_233,MLII,1,900,F3,0.5,none,3,A3,17.998306842852053,12.591708419396708,0.9934256869887311,0.08380568027496338,119,118,3776
233,subject_233,MLII,1,900,F3,0.5,none,7,B4,18.01134287801132,12.572824592339234,0.9934471990986421,0.0813530683517456,144,143,4576
233,subject_233,MLII,1,900,F3,0.5,20dB,2,A2,15.830207085341963,16.161796952640128,0.9886975713891055,0.07770886421203613,160,159,5088
233,subject_233,MLII,1,900,F3,0.5,20dB,3,A3,15.80757450553916,16.20396420829392,0.9886370262439312,0.08437058925628663,108,107,3424
233,subject_233,MLII,1,900,F3,0.5,20dB,7,B4,15.77518352694944,16.26450401965813,0.9885491060640859,0.08847887516021728,117,116,3712
233,subject_233,MLII,1,900,F4,0.2,none,2,A2,21.110405210687787,8.799940586273177,0.9971157858361823,0.23378179344299013,160,159,5088
233,subject_233,MLII,1,900,F4,0.2,none,3,A3,20.962349149324137,8.95122642739447,0.9969926502581036,0.24888671766398374,136,135,4320
233,subject_233,MLII,1,900,F4,0.2,none,7,B4,21.012316979562517,8.899880011923475,0.9970350070554854,0.2424224055814632,139,138,4416
233,subject_233,MLII,1,900,F4,0.2,20dB,2,A2,17.33904526067584,13.5846276006378,0.9922458124962615,0.2436110117042262,160,159,5088
233,subject_233,MLII,1,900,F4,0.2,20dB,3,A3,17.23271502625273,13.75194887727471,0.992038074853698,0.2685406604924794,120,119,3808
233,subject_233,MLII,1,900,F4,0.2,20dB,7,B4,17.224280525588938,13.765309299971474,0.9920219210447031,0.2723910190934996,117,116,3712
233,subject_233,MLII,1,900,F4,0.5,none,2,A2,16.202690029805748,15.483370247467057,0.9897471627466027,0.23470896720097947,160,159,5088
233,subject_233,MLII,1,900,F4,0.5,none,3,A3,16.19870718779587,15.490471645347823,0.9897375369135074,0.23528193473027637,156,155,4960
233,subject_233,MLII,1,900,F4,0.5,none,7,B4,16.202690029805748,15.483370247467057,0.9897471627466027,0.23470896720097947,160,159,5088
233,subject_233,MLII,1,900,F4,0.5,20dB,2,A2,14.6905501496094,18.427757691248065,0.9852531655462065,0.23175201140053092,160,159,5088
233,subject_233,MLII,1,900,F4,0.5,20dB,3,A3,14.610838077198515,18.597651132127837,0.9849746956717743,0.23810145578987418,143,142,4544
233,subject_233,MLII,1,900,F4,0.5,20dB,7,B4,14.649896139856198,18.514210343173076,0.9851121575349581,0.2358117552817565,153,152,4864
233,subject_233,MLII,1,900,F5,0.2,none,2,A2,21.748861528356734,8.176301998078669,0.9976017900425235,0.0814090824127108,160,159,5088
233,subject_233,MLII,1,900,F5,0.2,none,3,A3,21.745814615980205,8.17917065596054,0.997600234470973,0.08648223876952166,87,86,2752
233,subject_233,MLII,1,900,F5,0.2,none,7,B4,21.725191101975305,8.198614105554588,0.9975857067048874,0.09366569042204755,91,90,2880
233,subject_233,MLII,1,900,F5,0.2,20dB,2,A2,17.769456004214323,12.927876668587432,0.9929856320030334,0.06259218215941563,160,159,5088
233,subject_233,MLII,1,900,F5,0.2,20dB,3,A3,17.76161682164774,12.939549592817196,0.9929716883591361,0.06529716968535217,66,65,2080
233,subject_233,MLII,1,900,F5,0.2,20dB,7,B4,17.761496806091056,12.939728383711524,0.9929720028071063,0.06975595951079398,45,44,1408
233,subject_233,MLII,1,900,F5,0.5,none,2,A2,18.265754167972933,12.20990520272347,0.9938597210701899,0.06274268627166064,160,159,5088
233,subject_233,MLII,1,900,F5,0.5,none,3,A3,18.22661829339235,12.265043302245658,0.9937985143306085,0.06542665004729241,100,99,3168
233,subject_233,MLII,1,900,F5,0.5,none,7,B4,18.213511759074265,12.283564554742325,0.9937779748457641,0.06783450603483976,106,105,3360
233,subject_233,MLII,1,900,F5,0.5,20dB,2,A2,16.048655161064225,15.760400244592725,0.9893185560130109,0.06818952083585508,160,159,5088
233,subject_233,MLII,1,900,F5,0.5,20dB,3,A3,16.06091752886787,15.738166083352814,0.9893504423148429,0.06679929733274131,100,99,3168
233,subject_233,MLII,1,900,F5,0.5,20dB,7,B4,16.0268732931825,15.799972674222836,0.9892614574496552,0.07288366794583787,106,105,3360
233,subject_233,MLII,2,1500,F0,0.2,none,2,A2,23.146611113588147,6.960964908325587,0.9985040180571991,0.002031230926513672,160,159,5088
233,subject_233,MLII,2,1500,F0,0.2,none,3,A3,23.146611113588147,6.960964908325587,0.9985040180571991,0.002031230926513672,38,37,1184
233,subject_233,MLII,2,1500,F0,0.2,none,7,B4,23.146611113588147,6.960964908325587,0.9985040180571991,0.002031230926513672,25,24,768
233,subject_233,MLII,2,1500,F0,0.2,20dB,2,A2,18.17510989296854,12.33799259995928,0.9937673020123542,0.004042983055114746,160,159,5088
233,subject_233,MLII,2,1500,F0,0.2,20dB,3,A3,18.175099485927674,12.338007382793904,0.9937672525969102,0.0034375429153442384,29,28,896
233,subject_233,MLII,2,1500,F0,0.2,20dB,7,B4,18.175099485927674,12.338007382793904,0.9937672525969102,0.0034375429153442384,25,24,768
233,subject_233,MLII,2,1500,F0,0.5,none,2,A2,18.776224201178568,11.513007564686928,0.9946453125610034,0.004374957084655762,160,159,5088
233,subject_233,MLII,2,1500,F0,0.5,none,3,A3,18.776224201178568,11.513007564686928,0.9946453125610034,0.004374957084655762,38,37,1184
233,subject_233,MLII,2,1500,F0,0.5,none,7,B4,18.776224201178568,11.513007564686928,0.9946453125610034,0.004374957084655762,45,44,1408
233,subject_233,MLII,2,1500,F0,0.5,20dB,2,A2,16.30807694616742,15.29664376518639,0.9900877787101525,0.0037500619888305663,160,159,5088
233,subject_233,MLII,2,1500,F0,0.5,20dB,3,A3,16.30807694616742,15.29664376518639,0.9900877787101525,0.0037500619888305663,40,39,1248
233,subject_233,MLII,2,1500,F0,0.5,20dB,7,B4,16.30807694616742,15.29664376518639,0.9900877787101525,0.0037500619888305663,37,36,1152
233,subject_233,MLII,2,1500,F1,0.2,none,2,A2,21.477970748448016,8.43531806040783,0.9974569473067781,0.07458329200744629,160,159,5088
233,subject_233,MLII,2,1500,F1,0.2,none,3,A3,21.477970748448016,8.43531806040783,0.9974569473067781,0.07458329200744629,57,56,1792
233,subject_233,MLII,2,1500,F1,0.2,none,7,B4,21.477970748448016,8.43531806040783,0.9974569473067781,0.07458329200744629,58,57,1824
233,subject_233,MLII,2,1500,F1,0.2,20dB,2,A2,17.542813048308087,13.269646320861789,0.9928090378528986,0.07910888195037842,160,159,5088
233,subject_233,MLII,2,1500,F1,0.2,20dB,3,A3,17.542041344982884,13.270825323304841,0.9928074597848442,0.07957115173339843,50,49,1568
233,subject_233,MLII,2,1500,F1,0.2,20dB,7,B4,17.5403772461309,13.273368077327188,0.9928045186027058,0.08041274547576904,36,35,1120
233,subject_233,MLII,2,1500,F1,0.5,none,2,A2,15.748700657684967,16.31416938695318,0.9886453423133146,0.07505209445953369,160,159,5088
233,subject_233,MLII,2,1500,F1,0.5,none,3,A3,15.748700657684967,16.31416938695318,0.9886453423133146,0.07505209445953369,58,57,1824
233,subject_233,MLII,2,1500,F1,0.5,none,7,B4,15.748700657684967,16.31416938695318,0.9886453423133146,0.07505209445953369,65,64,2048
233,subject_233,MLII,2,1500,F1,0.5,20dB,2,A2,14.24923910790229,19.388224715269743,0.9837978561095286,0.0796875,160,159,5088
233,subject_233,MLII,2,1500,F1,0.5,20dB,3,A3,14.24923910790229,19.388224715269743,0.9837978561095286,0.0796875,55,54,1728
233,subject_233,MLII,2,1500,F1,0.5,20dB,7,B4,14.24923910790229,19.388224715269743,0.9837978561095286,0.07968776226043701,46,45,1440
233,subject_233,MLII,2,1500,F2,0.2,none,2,A2,17.307404148715552,13.634204152428328,0.9922385361871212,0.22343735694885253,160,159,5088
233,subject_233,MLII,2,1500,F2,0.2,none,3,A3,17.30753363563003,13.634000898882498,0.9922387489826272,0.22281236648559571,61,60,1920
233,subject_233,MLII,2,1500,F2,0.2,none,7,B4,17.30753363563003,13.634000898882498,0.9922387489826272,0.22281236648559571,63,62,1984
233,subject_233,MLII,2,1500,F2,0.2,20dB,2,A2,15.381797668426017,17.018062592302506,0.9875294390306859,0.2235814094543457,160,159,5088
233,subject_233,MLII,2,1500,F2,0.2,20dB,3,A3,15.381714704140403,17.018225143083978,0.9875291451917642,0.22234368324279785,57,56,1792
233,subject_233,MLII,2,1500,F2,0.2,20dB,7,B4,15.381263372181541,17.01910945876936,0.987527784856331,0.2260838270187378,58,57,1824
233,subject_233,MLII,2,1500,F2,0.5,none,2,A2,10.068711927611076,31.373603504868708,0.9579968558235689,0.22312490940093993,160,159,5088
233,subject_233,MLII,2,1500,F2,0.5,none,3,A3,10.068711927611076,31.373603504868708,0.9579968558235689,0.22312490940093993,61,60,1920
233,subject_233,MLII,2,1500,F2,0.5,none,7,B4,10.068711927611076,31.373603504868708,0.9579968558235689,0.22312490940093993,63,62,1984
233,subject_233,MLII,2,1500,F2,0.5,20dB,2,A2,9.615416775732314,33.05439109426243,0.9533808909406898,0.22312490940093993,160,159,5088
233,subject_233,MLII,2,1500,F2,0.5,20dB,3,A3,9.615416775732314,33.05439109426243,0.9533808909406898,0.22312490940093993,52,51,1632
233,subject_233,MLII,2,1500,F2,0.5,20dB,7,B4,9.615416775732314,33.05439109426243,0.9533808909406898,0.22312490940093993,50,49,1568
233,subject_233,MLII,2,1500,F3,0.2,none,2,A2,22.73807127630254,7.296195062482679,0.9982828685183154,0.08312549591064453,160,159,5088
233,subject_233,MLII,2,1500,F3,0.2,none,3,A3,22.63530608928996,7.383031062265606,0.998224196737969,0.10901041030883789,73,72,2304
233,subject_233,MLII,2,1500,F3,0.2,none,7,B4,22.602972358197867,7.4105660447662105,0.9982055837641208,0.1097719669342041,109,108,3456
233,subject_233,MLII,2,1500,F3,0.2,20dB,2,A2,18.103426483850228,12.440237620729855,0.9936109125215218,0.07628951072692872,160,159,5088
233,subject_233,MLII,2,1500,F3,0.2,20dB,3,A3,18.056553767197066,12.507551844006523,0.9935345753702273,0.10533527908716266,66,65,2080
233,subject_233,MLII,2,1500,F3,0.2,20dB,7,B4,17.99851780368576,12.591402586128119,0.9934387985206832,0.13415476824271916,69,68,2176
233,subject_233,MLII,2,1500,F3,0.5,none,2,A2,18.23873694093409,12.247942900541208,0.9938630745290279,0.07843828201293945,160,159,5088
233,subject_233,MLII,2,1500,F3,0.5,none,3,A3,18.19798204654618,12.305546270134528,0.9937983525451973,0.08336637020111085,129,128,4096
233,subject_233,MLII,2,1500,F3,0.5,none,7,B4,18.194340441341588,12.310706517195577,0.993792849240964,0.08294210433959961,142,141,4512
233,subject_233,MLII,2,1500,F3,0.5,20dB,2,A2,15.981459600594459,15.882798275761454,0.9893499499443352,0.07333388328552246,160,159,5088
233,subject_233,MLII,2,1500,F3,0.5,20dB,3,A3,15.958161122100051,15.925458473643541,0.989289396772981,0.07835667133331299,109,108,3456
233,subject_233,MLII,2,1500,F3,0.5,20dB,7,B4,15.931434458331598,15.974536910838424,0.9892192647308131,0.08121540546417236,139,138,4416
233,subject_233,MLII,2,1500,F4,0.2,none,2,A2,21.98112851383645,7.960559163082335,0.9978182842285115,0.22983413561230004,160,159,5088
233,subject_233,MLII,2,1500,F4,0.2,none,3,A3,21.941661503696373,7.9968127134001605,0.9977916884709992,0.23504565811289835,138,137,4384
233,subject_233,MLII,2,1500,F4,0.2,none,7,B4,21.720292008629713,8.20323965756459,0.9976380206676668,0.2479608510463136,132,131,4192
233,subject_233,MLII,2,1500,F4,0.2,20dB,2,A2,17.71557847062535,13.008315946666926,0.9929263236912852,0.23768028538485164,160,159,5088
233,subject_233,MLII,2,1500,F4,0.2,20dB,3,A3,17.65004125506412,13.106838172741424,0.9928094827995879,0.2544431237211308,122,121,3872
233,subject_233,MLII,2,1500,F4,0.2,20dB,7,B4,17.583674797270632,13.207367432972061,0.9926893175252042,0.26727900067408306,124,123,3936
233,subject_233,MLII,2,1500,F4,0.5,none,2,A2,16.426429609646853,15.089627521084632,0.9903681095212543,0.23775552649896342,160,159,5088
233,subject_233,MLII,2,1500,F4,0.5,none,3,A3,16.405840134092188,15.125439171454689,0.9903194897010403,0.23933423896234235,155,154,4928
233,subject_233,MLII,2,1500,F4,0.5,none,7,B4,16.363819833271105,15.198789789008613,0.9902196879394123,0.24180895228784283,153,152,4864
233,subject_233,MLII,2,1500,F4,0.5,20dB,2,A2,14.844900872787273,18.103183618543,0.9859441206426931,0.2309314727326926,160,159,5088
233,subject_233,MLII,2,1500,F4,0.5,20dB,3,A3,14.829598698231536,18.13510461292603,0.985893040973186,0.2326324700852927,150,149,4768
233,subject_233,MLII,2,1500,F4,0.5,20dB,7,B4,14.818437938389735,18.15842192955679,0.9858553982530958,0.23370757098403538,153,152,4864
233,subject_233,MLII,2,1500,F5,0.2,none,2,A2,23.116594689983117,6.985062004435825,0.9984917802483357,0.0587442731857272,160,159,5088
233,subject_233,MLII,2,1500,F5,0.2,none,3,A3,23.096232834753234,7.001455910783058,0.9984811285145444,0.062756586074826,62,61,1952
233,subject_233,MLII,2,1500,F5,0.2,none,7,B4,23.06278050423821,7.028472903585696,0.9984636601834503,0.07116673469543046,38,37,1184
233,subject_233,MLII,2,1500,F5,0.2,20dB,2,A2,18.11392136523391,12.425215558466055,0.9935630189303681,0.05743155956268122,160,159,5088
233,subject_233,MLII,2,1500,F5,0.2,20dB,3,A3,18.110056300075385,12.430745786951322,0.993556736477528,0.06065059661865142,56,55,1760
233,subject_233,MLII,2,1500,F5,0.2,20dB,7,B4,18.09785926930727,12.44821373770719,0.9935373339969099,0.07343922138213817,47,46,1472
233,subject_233,MLII,2,1500,F5,0.5,none,2,A2,18.668432776033363,11.656773591135757,0.9944963576174559,0.04791562557220015,160,159,5088
233,subject_233,MLII,2,1500,F5,0.5,none,3,A3,18.641016365172923,11.693625521737827,0.9944567012793791,0.052494878768916745,86,85,2720
233,subject_233,MLII,2,1500,F5,0.5,none,7,B4,18.60625919988513,11.740512089574768,0.9944069640694103,0.056427750587460676,103,102,3264
233,subject_233,MLII,2,1500,F5,0.5,20dB,2,A2,16.22228757532399,15.448475246159107,0.9897377051774452,0.05739433288573741,160,159,5088
233,subject_233,MLII,2,1500,F5,0.5,20dB,3,A3,16.19652239720054,15.494368489634,0.9896739118117435,0.06381529808043841,65,64,2048
233,subject_233,MLII,2,1500,F5,0.5,20dB,7,B4,16.197296552796303,15.492987569769998,0.9896756293444967,0.06491193771361585,44,43,1376
234,subject_234,MLII,0,300,F0,0.2,none,2,A2,20.456423304837887,9.488091050245584,0.99640939686612,0.00046870708465576174,160,159,5088
234,subject_234,MLII,0,300,F0,0.2,none,3,A3,20.456423303063534,9.488091052183812,0.9964093970262349,0.0004705190658569336,62,61,1952
234,subject_234,MLII,0,300,F0,0.2,none,7,B4,20.456423304837887,9.488091050245584,0.99640939686612,0.00046870708465576174,47,46,1472
234,subject_234,MLII,0,300,F0,0.2,20dB,2,A2,17.143992670738903,13.89313882487547,0.9917834120842132,0.005312371253967285,160,159,5088
234,subject_234,MLII,0,300,F0,0.2,20dB,3,A3,17.143885462882142,13.893310305620815,0.9917832700945426,0.008509445190429687,36,35,1120
234,subject_234,MLII,0,300,F0,0.2,20dB,7,B4,17.143115263003025,13.894542315328943,0.9917814832351008,0.007186675071716308,26,25,800
234,subject_234,MLII,0,300,F0,0.5,none,2,A2,17.54263427578693,13.269919708043332,0.9924439893253592,0.004999923706054688,160,159,5088
234,subject_234,MLII,0,300,F0,0.5,none,3,A3,17.54263427578693,13.269919708043332,0.9924439893253592,0.004999923706054688,66,65,2080
234,subject_234,MLII,0,300,F0,0.5,none,7,B4,17.54263427578693,13.269919708043332,0.9924439893253592,0.004999923706054688,56,55,1760
234,subject_234,MLII,0,300,F0,0.5,20dB,2,A2,15.621179620528917,16.55545144432404,0.9879049044441598,0.0003124713897705078,160,159,5088
234,subject_234,MLII,0,300,F0,0.5,20dB,3,A3,15.621179620528917,16.55545144432404,0.9879049044441598,0.0003124713897705078,57,56,1792
234,subject_234,MLII,0,300,F0,0.5,20dB,7,B4,15.621179620528917,16.55545144432404,0.9879049044441598,0.0003124713897705078,41,40,1280
234,subject_234,MLII,0,300,F1,0.2,none,2,A2,19.466162053152377,10.633883699771411,0.99534072543502,0.07442700862884521,160,159,5088
234,subject_234,MLII,0,300,F1,0.2,none,3,A3,19.46608692281241,10.6339756800735,0.9953406293519255,0.07506940364837647,75,74,2368
234,subject_234,MLII,0,300,F1,0.2,none,7,B4,19.46610972906042,10.633947758838207,0.9953406395896092,0.07411453723907471,74,73,2336
234,subject_234,MLII,0,300,F1,0.2,20dB,2,A2,16.730273606260017,14.570898353731474,0.9907334249073086,0.08525118827819825,160,159,5088
234,subject_234,MLII,0,300,F1,0.2,20dB,3,A3,16.730538475742108,14.570454032237942,0.9907340581864279,0.08359746932983399,69,68,2176
234,subject_234,MLII,0,300,F1,0.2,20dB,7,B4,16.729630998297292,14.571976392029223,0.9907319547333829,0.08617780208587647,59,58,1856
234,subject_234,MLII,0,300,F1,0.5,none,2,A2,15.042278142990904,17.6964478963163,0.9862622345310803,0.08062498569488526,160,159,5088
234,subject_234,MLII,0,300,F1,0.5,none,3,A3,15.042278142990904,17.6964478963163,0.9862622345310803,0.08062498569488526,95,94,3008
234,subject_234,MLII,0,300,F1,0.5,none,7,B4,15.042278142990904,17.6964478963163,0.9862622345310803,0.08062498569488526,75,74,2368
234,subject_234,MLII,0,300,F1,0.5,20dB,2,A2,13.85971007050613,20.277504449117114,0.9817974414265322,0.07583324909210205,160,159,5088
234,subject_234,MLII,0,300,F1,0.5,20dB,3,A3,13.85971007050613,20.277504449117114,0.9817974414265322,0.07583324909210205,73,72,2304
234,subject_234,MLII,0,300,F1,0.5,20dB,7,B4,13.85971007050613,20.277504449117114,0.9817974414265322,0.07583324909210205,55,54,1728
234,subject_234,MLII,0,300,F2,0.2,none,2,A2,16.36924935947613,15.18929234344154,0.9899672464050102,0.2238866090774536,160,159,5088
234,subject_234,MLII,0,300,F2,0.2,none,3,A3,16.369187739983285,15.18940009979694,0.9899670897286997,0.22404038906097412,89,88,2816
234,subject_234,MLII,0,300,F2,0.2,none,7,B4,16.367953018693473,15.191559465105483,0.9899639885435804,0.22715964317321777,75,74,2368
234,subject_234,MLII,0,300,F2,0.2,20dB,2,A2,14.684658970239841,18.440260859524482,0.9850105626279743,0.23706459999084473,160,159,5088
234,subject_234,MLII,0,300,F2,0.2,20dB,3,A3,14.683469026538756,18.442787299105998,0.9850059472625786,0.23579514026641846,71,70,2240
234,subject_234,MLII,0,300,F2,0.2,20dB,7,B4,14.684511330655322,18.44057430301771,0.9850097889294437,0.23249998092651367,65,64,2048
234,subject_234,MLII,0,300,F2,0.5,none,2,A2,9.891173807456195,32.021473940796945,0.9558502820735079,0.22968745231628418,160,159,5088
234,subject_234,MLII,0,300,F2,0.5,none,3,A3,9.891173807456195,32.021473940796945,0.9558502820735079,0.22968745231628418,92,91,2912
234,subject_234,MLII,0,300,F2,0.5,none,7,B4,9.891173807456195,32.021473940796945,0.9558502820735079,0.22968745231628418,75,74,2368
234,subject_234,MLII,0,300,F2,0.5,20dB,2,A2,9.454447684848583,33.67267546381899,0.9514180616085937,0.22281243801116943,160,159,5088
234,subject_234,MLII,0,300,F2,0.5,20dB,3,A3,9.454447684848583,33.67267546381899,0.9514180616085937,0.22281243801116943,78,77,2464
234,subject_234,MLII,0,300,F2,0.5,20dB,7,B4,9.454447684848583,33.67267546381899,0.9514180616085937,0.22281243801116943,62,61,1952
234,subject_234,MLII,0,300,F3,0.2,none,2,A2,20.220460374227223,9.749379821092347,0.9961715845417268,0.07427093982696534,160,159,5088
234,subject_234,MLII,0,300,F3,0.2,none,3,A3,20.197890802968224,9.774745725635626,0.9961485602267672,0.08457458019256592,101,100,3200
234,subject_234,MLII,0,300,F3,0.2,none,7,B4,20.149810930546774,9.829002880894441,0.9960993075373745,0.10169193744659424,106,105,3360
234,subject_234,MLII,0,300,F3,0.2,20dB,2,A2,17.13833119392315,13.90219734693301,0.9917120630775963,0.07798490524291993,160,159,5088
234,subject_234,MLII,0,300,F3,0.2,20dB,3,A3,17.104731773810474,13.956079033411786,0.9916432926997036,0.10720977783203126,71,70,2240
234,subject_234,MLII,0,300,F3,0.2,20dB,7,B4,17.069267825620226,14.01317732280552,0.991570204804768,0.12104313373565674,80,79,2528
234,subject_234,MLII,0,300,F3,0.5,none,2,A2,17.311400044823163,13.62793353027581,0.9920542968986978,0.0764589786529541,160,159,5088
234,subject_234,MLII,0,300,F3,0.5,none,3,A3,17.30555673373719,13.637104616963258,0.9920429423874867,0.07748680114746094,147,146,4672
234,subject_234,MLII,0,300,F3,0.5,none,7,B4,17.31139972972222,13.62793402466096,0.9920542960807982,0.07646236419677735,148,147,4704
234,subject_234,MLII,0,300,F3,0.5,20dB,2,A2,15.423729335238306,16.93610517855854,0.9875362897682194,0.0753129243850708,160,159,5088
234,subject_234,MLII,0,300,F3,0.5,20dB,3,A3,15.403954027654535,16.974707814306097,0.9874778387776465,0.0806157112121582,116,115,3680
234,subject_234,MLII,0,300,F3,0.5,20dB,7,B4,15.402067845087826,16.97839435372877,0.9874722727391047,0.08018727302551269,126,125,4000
234,subject_234,MLII,0,300,F4,0.2,none,2,A2,19.71857673263076,10.329306687508682,0.995639809526023,0.23714061566218855,160,159,5088
234,subject_234,MLII,0,300,F4,0.2,none,3,A3,19.648071456442413,10.413493159071727,0.9955594679196749,0.24945890965778245,133,132,4224
234,subject_234,MLII,0,300,F4,0.2,none,7,B4,19.604504933797806,10.465856174051694,0.9955090063625387,0.25427199192866806,142,141,4512
234,subject_234,MLII,0,300,F4,0.2,20dB,2,A2,16.7828593680334,14.482950304582202,0.9909171326724692,0.23084703849453042,160,159,5088
234,subject_234,MLII,0,300,F4,0.2,20dB,3,A3,16.73000783115922,14.57134420802945,0.990800088112701,0.24896018439147008,118,117,3744
234,subject_234,MLII,0,300,F4,0.2,20dB,7,B4,16.70522990859842,14.612970698492406,0.9907449670897477,0.25234361468486494,132,131,4192
234,subject_234,MLII,0,300,F4,0.5,none,2,A2,15.83550614769453,16.151940329079135,0.9886444880088414,0.230850528635596,160,159,5088
234,subject_234,MLII,0,300,F4,0.5,none,3,A3,15.82646713497164,16.168757672279142,0.98862000926403,0.23164167300662872,158,157,5024
234,subject_234,MLII,0,300,F4,0.5,none,7,B4,15.83550614769453,16.151940329079135,0.9886444880088414,0.230850528635596,160,159,5088
234,subject_234,MLII,0,300,F4,0.5,20dB,2,A2,14.426640326461662,18.99625507772977,0.9840054671400633,0.2293439119011309,160,159,5088
234,subject_234,MLII,0,300,F4,0.5,20dB,3,A3,14.393701840157107,19.068429122585023,0.983882830969399,0.23279211212696097,149,148,4736
234,subject_234,MLII,0,300,F4,0.5,20dB,7,B4,14.364935743239887,19.131685002326606,0.9837750098255466,0.23563003231586477,147,146,4672
234,subject_234,MLII,0,300,F5,0.2,none,2,A2,20.339337501471228,9.616856458774976,0.9962903297864961,0.05454908370971472,160,159,5088
234,subject_234,MLII,0,300,F5,0.2,none,3,A3,20.32224324682214,9.635801537860367,0.9962738277013419,0.06409219264983941,74,73,2336
234,subject_234,MLII,0,300,F5,0.2,none,7,B4,20.323452907928736,9.63445967845154,0.9962749426948911,0.06388923168182296,97,96,3072
234,subject_234,MLII,0,300,F5,0.2,20dB,2,A2,17.097433935159142,13.967809784757716,0.991573270013507,0.053859519958487125,160,159,5088
234,subject_234,MLII,0,300,F5,0.2,20dB,3,A3,17.075144589272654,14.003699390014503,0.9915276943289703,0.070859222412098,51,50,1600
234,subject_234,MLII,0,300,F5,0.2,20dB,7,B4,17.055413719751694,14.035546355865497,0.9914872950760306,0.0905381631851065,40,39,1248
234,subject_234,MLII,0,300,F5,0.5,none,2,A2,17.518979614017553,13.30610751221362,0.9924135662337616,0.048587932586661525,160,159,5088
234,subject_234,MLII,0,300,F5,0.5,none,3,A3,17.511056785631773,13.31825020635608,0.9923990311542635,0.05104890823363446,126,125,4000
234,subject_234,MLII,0,300,F5,0.5,none,7,B4,17.49661585500462,13.34041119430687,0.9923713138325535,0.05227679729460802,108,107,3424
234,subject_234,MLII,0,300,F5,0.5,20dB,2,A2,15.507952480702404,16.772677047268548,0.9876478538818936,0.05200565814971485,160,159,5088
234,subject_234,MLII,0,300,F5,0.5,20dB,3,A3,15.48530677751861,16.81646353942714,0.9875813853327193,0.0568183994293169,90,89,2848
