algorithm,archive,archive_algorithm_index,archive_seed_index,f42_amplitude_error,f42_clean_amplitude,f42_output_amplitude,f42_phase_error_rad,f58_amplitude_error,f58_clean_amplitude,f58_output_amplitude,f58_phase_error_rad,frequency_mae_hz,frequency_p95_abs_error_hz,input_sha256,input_snr_db,matrix,near_line,noise,output_sha256,output_snr_db,pli_amplitude,rmse,run_id,sample_count,seed,snr_improvement_db,state_fast_fraction,state_mid_fraction,state_slow_fraction,state_transitions,status,tracker_calls,trajectory
1,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,1,14,-0.007170601187018677,0.04999742069436246,0.04282681950734378,-0.6693853748967626,0.0022874449435424543,1.227236731570696e-08,0.0022874572159097698,,0.0,0.0,2266B119BD817EB4563B069E1DC7083B073CD469F4D30ACD03630187E7425860,-13.439644795974058,near,N1,1,E806A533C2F8B2DDA682BDE7536B27E5B3575DE0C1AD2CF8973F910E5119A5C3,11.626593717840034,1.0,0.03928821256533131,near-A1-F0-P1.00-Z1-N1-S1014,8000,1014,25.066238513814092,0.0,0.0,0.0,0,PASS,0,F0
2,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,2,14,-0.007183025637998615,0.04999742069436246,0.04281439505636384,-0.6699819544401917,0.0022920740852433556,1.227236731570696e-08,0.002292086357610671,,0.00046870708465576174,3.814697265569489e-07,2266B119BD817EB4563B069E1DC7083B073CD469F4D30ACD03630187E7425860,-13.439644795974058,near,N1,1,44F40F87303D8EABC35F10DFF8A7D43E25DE80002167D2A10DFF88BD2095BCB0,11.623950507989413,1.0,0.039300170211269275,near-A2-F0-P1.00-Z1-N1-S1014,8000,1014,25.06359530396347,1.0,0.0,0.0,0,PASS,160,F0
3,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,3,14,-0.007183025637998615,0.04999742069436246,0.04281439505636384,-0.6699819544401917,0.0022920740852433556,1.227236731570696e-08,0.002292086357610671,,0.00046870708465576174,3.814697265569489e-07,2266B119BD817EB4563B069E1DC7083B073CD469F4D30ACD03630187E7425860,-13.439644795974058,near,N1,1,44F40F87303D8EABC35F10DFF8A7D43E25DE80002167D2A10DFF88BD2095BCB0,11.623950507989413,1.0,0.039300170211269275,near-A3-F0-P1.00-Z1-N1-S1014,8000,1014,25.06359530396347,0.975,0.025,0.0,8,PASS,156,F0
0,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,0,15,-0.0018456641611423324,0.04999742069436246,0.048151756533220125,-0.1372514531442004,0.002441957664748902,1.227236731570696e-08,0.0024419699371162175,,0.0,0.0,3F341C6B1D656517BF1B4F4351D80A70C757EDD02FCC28A4D5964E0CAFA79EB6,-13.441868296749991,near,N1,1,03001955C5B2946A01F05FE9127F6D13B8F328476A768C372519DF8ED4732CBF,5.48596081091868,1.0,0.07966983471841642,near-A0-F0-P1.00-Z1-N1-S1015,8000,1015,18.92782910766867,0.0,0.0,0.0,0,PASS,0,F0
1,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,1,15,-0.009932034377146848,0.04999742069436246,0.04006538631721561,-0.691403221846465,0.0019335933892100487,1.227236731570696e-08,0.0019336056615773644,,0.0,0.0,3F341C6B1D656517BF1B4F4351D80A70C757EDD02FCC28A4D5964E0CAFA79EB6,-13.441868296749991,near,N1,1,632D66230D03F1753E9C5F24C593CAF49B4C84BCA4F2CF61FF9DCEBF671907F6,11.314616551209781,1.0,0.04072500339382469,near-A1-F0-P1.00-Z1-N1-S1015,8000,1015,24.756484847959772,0.0,0.0,0.0,0,PASS,0,F0
2,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,2,15,-0.009948086403913939,0.04999742069436246,0.04004933429044852,-0.6916118710161543,0.001919829678708361,1.227236731570696e-08,0.0019198419510756768,,0.0005859136581420898,8.964538574199321e-06,3F341C6B1D656517BF1B4F4351D80A70C757EDD02FCC28A4D5964E0CAFA79EB6,-13.441868296749991,near,N1,1,E10D148482313FE65F3B7BBCEE902E4690B56EB3BC53C13397319DF92D9C17F0,11.313797051461005,1.0,0.04072884591380689,near-A2-F0-P1.00-Z1-N1-S1015,8000,1015,24.755665348210997,1.0,0.0,0.0,0,PASS,160,F0
3,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,3,15,-0.009948086403913939,0.04999742069436246,0.04004933429044852,-0.6916118710161543,0.001919829678708361,1.227236731570696e-08,0.0019198419510756768,,0.0005859136581420898,8.964538574199321e-06,3F341C6B1D656517BF1B4F4351D80A70C757EDD02FCC28A4D5964E0CAFA79EB6,-13.441868296749991,near,N1,1,E10D148482313FE65F3B7BBCEE902E4690B56EB3BC53C13397319DF92D9C17F0,11.313797051461005,1.0,0.04072884591380689,near-A3-F0-P1.00-Z1-N1-S1015,8000,1015,24.755665348210997,0.98125,0.01875,0.0,6,PASS,157,F0
0,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,0,16,0.001935855991979353,0.04999742069436246,0.05193327668634181,-0.08641220971019337,0.002786843505251846,1.227236731570696e-08,0.0027868557776191613,,0.0,0.0,902DAF9DCAAA959AA7696652334DB92C4B8CBF5B77A3B7FA6C625A925F0C1551,-13.442359974395101,near,N1,1,AC18AD021C3B2E4F4F50F0D36DB6E1D1CBCEA27E186C903B09B06C7E154EC5E6,5.576862877879716,1.0,0.07884039887723295,near-A0-F0-P1.00-Z1-N1-S1016,8000,1016,19.01922285227482,0.0,0.0,0.0,0,PASS,0,F0
1,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,1,16,-0.006782217428659712,0.04999742069436246,0.043215203265702745,-0.6403897092323598,0.002112168427146163,1.227236731570696e-08,0.0021121806995134784,,0.0,0.0,902DAF9DCAAA959AA7696652334DB92C4B8CBF5B77A3B7FA6C625A925F0C1551,-13.442359974395101,near,N1,1,D499F3D5B1888020C7B6B0AC723DD622ACB7ACFA14A7F67FCA5D92B86E14A1AE,11.667816912793963,1.0,0.03910219265109323,near-A1-F0-P1.00-Z1-N1-S1016,8000,1016,25.110176887189066,0.0,0.0,0.0,0,PASS,0,F0
2,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,2,16,-0.006751163970266143,0.04999742069436246,0.043246256724096314,-0.6419215113428347,0.0021168567756768824,1.227236731570696e-08,0.002116869048044198,,0.0040624141693115234,0.00024127960205032328,902DAF9DCAAA959AA7696652334DB92C4B8CBF5B77A3B7FA6C625A925F0C1551,-13.442359974395101,near,N1,1,1BC121CAF895F07D23C71CADE6F0C14C5B00053A850FFE4405CDB531E698501D,11.642583730424496,1.0,0.039215952711217285,near-A2-F0-P1.00-Z1-N1-S1016,8000,1016,25.0849437048196,1.0,0.0,0.0,0,PASS,160,F0
3,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,3,16,-0.006751163970266143,0.04999742069436246,0.043246256724096314,-0.6419215113428347,0.0021168567756768824,1.227236731570696e-08,0.002116869048044198,,0.0040624141693115234,0.00024127960205032328,902DAF9DCAAA959AA7696652334DB92C4B8CBF5B77A3B7FA6C625A925F0C1551,-13.442359974395101,near,N1,1,1BC121CAF895F07D23C71CADE6F0C14C5B00053A850FFE4405CDB531E698501D,11.642583730424496,1.0,0.039215952711217285,near-A3-F0-P1.00-Z1-N1-S1016,8000,1016,25.0849437048196,0.96875,0.03125,0.0,10,PASS,155,F0
0,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,0,17,0.0010493462125522879,0.04999742069436246,0.051046766906914745,-0.13403006927313976,0.002416442122560104,1.227236731570696e-08,0.0024164543949274195,,0.0,0.0,7F00CB0C23622337319EAE3E027904552B409C20964ABF3820297B8E39964278,-13.442663875512403,near,N1,1,5312306901173A3B0FAC90FA4C58D391DF837EA89B29614BACD978630A15160F,5.548670083307316,1.0,0.07909671601409662,near-A0-F0-P1.00-Z1-N1-S1017,8000,1017,18.99133395881972,0.0,0.0,0.0,0,PASS,0,F0
1,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,1,17,-0.007512474348248713,0.04999742069436246,0.042484946346113744,-0.6881432627997333,0.0018167473288518041,1.227236731570696e-08,0.0018167596012191199,,0.0,0.0,7F00CB0C23622337319EAE3E027904552B409C20964ABF3820297B8E39964278,-13.442663875512403,near,N1,1,0C410EC2DC432B675C346B424B1E9571C68BF75E341E3E76FA40E0F6C49D0D48,11.490364782976258,1.0,0.039909263900097504,near-A1-F0-P1.00-Z1-N1-S1017,8000,1017,24.933028658488663,0.0,0.0,0.0,0,PASS,0,F0
2,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,2,17,-0.007497425029458715,0.04999742069436246,0.04249999566490374,-0.6869036769954198,0.0018570029674838421,1.227236731570696e-08,0.0018570152398511579,,0.005937457084655762,0.0002542495727534261,7F00CB0C23622337319EAE3E027904552B409C20964ABF3820297B8E39964278,-13.442663875512403,near,N1,1,6878B1B1C7BEFB54418242D3CBEB4EDE55F033495EF685BCEBC50196E932A258,11.453440284051734,1.0,0.040079282901342876,near-A2-F0-P1.00-Z1-N1-S1017,8000,1017,24.89610415956414,1.0,0.0,0.0,0,PASS,160,F0
3,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,3,17,-0.007497425029458715,0.04999742069436246,0.04249999566490374,-0.6869036769954198,0.0018570029674838421,1.227236731570696e-08,0.0018570152398511579,,0.005937457084655762,0.0002542495727534261,7F00CB0C23622337319EAE3E027904552B409C20964ABF3820297B8E39964278,-13.442663875512403,near,N1,1,6878B1B1C7BEFB54418242D3CBEB4EDE55F033495EF685BCEBC50196E932A258,11.453440284051734,1.0,0.040079282901342876,near-A3-F0-P1.00-Z1-N1-S1017,8000,1017,24.89610415956414,0.96875,0.03125,0.0,10,PASS,155,F0
0,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,0,18,-0.0019596623802504293,0.04999742069436246,0.04803775831411203,-0.06725138570795952,0.002396888578661546,1.227236731570696e-08,0.0023969008510288615,,0.0,0.0,C21B5C897574C5DB28E2A5AC8E8033A9100FF7B63663BD652AA0EE56182F2A78,-13.440236387641464,near,N1,1,3747B005CB7CA4A7BD4DE676F581067D74609699E1F845F225AD46D2C793D6D2,5.467299055054255,1.0,0.07984119049134826,near-A0-F0-P1.00-Z1-N1-S1018,8000,1018,18.90753544269572,0.0,0.0,0.0,0,PASS,0,F0
1,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,1,18,-0.010018395506923704,0.04999742069436246,0.03997902518743875,-0.6210613615529565,0.001959775278272544,1.227236731570696e-08,0.0019597875506398594,,0.0,0.0,C21B5C897574C5DB28E2A5AC8E8033A9100FF7B63663BD652AA0EE56182F2A78,-13.440236387641464,near,N1,1,1D63F169727493EE9BFF372F9C66C4A375FFABA5B7F36574FDCFD9CAD789DF10,11.374602347677925,1.0,0.04044472057925745,near-A1-F0-P1.00-Z1-N1-S1018,8000,1018,24.81483873531939,0.0,0.0,0.0,0,PASS,0,F0
2,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,2,18,-0.010005027808127363,0.04999742069436246,0.039992392886235094,-0.6185876717082577,0.001934034948851728,1.227236731570696e-08,0.0019340472212190437,,0.0046875,7.896423339828762e-05,C21B5C897574C5DB28E2A5AC8E8033A9100FF7B63663BD652AA0EE56182F2A78,-13.440236387641464,near,N1,1,83539AF2E30E2AF31866CF2594E9D2D1EDE74B0A8161CDBB1BE1874B89C0B84D,11.352665663971573,1.0,0.04054699500232802,near-A2-F0-P1.00-Z1-N1-S1018,8000,1018,24.792902051613037,1.0,0.0,0.0,0,PASS,160,F0
3,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,3,18,-0.010005027808127363,0.04999742069436246,0.039992392886235094,-0.6185876717082577,0.001934034948851728,1.227236731570696e-08,0.0019340472212190437,,0.0046875,7.896423339828762e-05,C21B5C897574C5DB28E2A5AC8E8033A9100FF7B63663BD652AA0EE56182F2A78,-13.440236387641464,near,N1,1,83539AF2E30E2AF31866CF2594E9D2D1EDE74B0A8161CDBB1BE1874B89C0B84D,11.352665663971573,1.0,0.04054699500232802,near-A3-F0-P1.00-Z1-N1-S1018,8000,1018,24.792902051613037,0.975,0.025,0.0,8,PASS,156,F0
0,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,0,19,-0.002568807008371775,0.04999742069436246,0.04742861368599068,-0.06567964337907917,0.002564937520893633,1.227236731570696e-08,0.0025649497932609486,,0.0,0.0,64AA932BD828EAB4842172277572178E7967922876ABBF2D8B4450FFD5C65EBA,-13.445850509818278,near,N1,1,81326F08782DA03720564FCB5D08E5F41DEEB704E1CE853955DBD827F62DFDED,5.466264206997766,1.0,0.07985070344009401,near-A0-F0-P1.00-Z1-N1-S1019,8000,1019,18.912114716816046,0.0,0.0,0.0,0,PASS,0,F0
1,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,1,19,-0.010531298598348643,0.04999742069436246,0.039466122096013814,-0.61966642203965,0.002093873263832646,1.227236731570696e-08,0.0020938855361999614,,0.0,0.0,64AA932BD828EAB4842172277572178E7967922876ABBF2D8B4450FFD5C65EBA,-13.445850509818278,near,N1,1,D45F3BDCA3786540DB3E0182CDE7EF19A0C07790F9BF34650603BD09D397BE0F,11.376675775982932,1.0,0.04043506708104199,near-A1-F0-P1.00-Z1-N1-S1019,8000,1019,24.822526285801207,0.0,0.0,0.0,0,PASS,0,F0
2,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,2,19,-0.010529062755572582,0.04999742069436246,0.039468357938789875,-0.6181886741965217,0.0020726944174209575,1.227236731570696e-08,0.002072706689788273,,0.003437519073486328,2.6130676269484066e-05,64AA932BD828EAB4842172277572178E7967922876ABBF2D8B4450FFD5C65EBA,-13.445850509818278,near,N1,1,5121769A878199E7C6364F3E031A10718A74EF14296D696C17C6D6A42616AC7C,11.362868947676644,1.0,0.040499392556010205,near-A2-F0-P1.00-Z1-N1-S1019,8000,1019,24.80871945749492,1.0,0.0,0.0,0,PASS,160,F0
3,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,3,19,-0.010529062755572582,0.04999742069436246,0.039468357938789875,-0.6181886741965217,0.0020726944174209575,1.227236731570696e-08,0.002072706689788273,,0.003437519073486328,2.6130676269484066e-05,64AA932BD828EAB4842172277572178E7967922876ABBF2D8B4450FFD5C65EBA,-13.445850509818278,near,N1,1,5121769A878199E7C6364F3E031A10718A74EF14296D696C17C6D6A42616AC7C,11.362868947676644,1.0,0.040499392556010205,near-A3-F0-P1.00-Z1-N1-S1019,8000,1019,24.80871945749492,0.9625,0.0375,0.0,12,PASS,154,F0
0,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,0,20,0.0003596879044631754,0.04999742069436246,0.05035710859882563,-0.04320500929979776,0.0022469476192169195,1.227236731570696e-08,0.002246959891584235,,0.0,0.0,5FE2B7AE03FB401D30685D0735ECFF3D4B6815F8CEB135DA0A813C9CB63466F7,-13.439139041746346,near,N1,1,56B97F6421FCDAAC876B5AD88D39902838406BA85BE11CBF346CB2749B412954,5.557625133215587,1.0,0.07901521025450203,near-A0-F0-P1.00-Z1-N1-S1020,8000,1020,18.996764174961932,0.0,0.0,0.0,0,PASS,0,F0
1,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,1,20,-0.008085809057381904,0.04999742069436246,0.04191161163698055,-0.597654845928222,0.0017758550594560896,1.227236731570696e-08,0.0017758673318234053,,0.0,0.0,5FE2B7AE03FB401D30685D0735ECFF3D4B6815F8CEB135DA0A813C9CB63466F7,-13.439139041746346,near,N1,1,6F1928CE92E03A8D4290D6EAF9C694EA0513EF9941680F592D543833E89B6E38,11.662531086297687,1.0,0.039125995660053724,near-A1-F0-P1.00-Z1-N1-S1020,8000,1020,25.101670128044034,0.0,0.0,0.0,0,PASS,0,F0
2,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,2,20,-0.00813033887296543,0.04999742069436246,0.04186708182139703,-0.5977341324382008,0.0018009961714812958,1.227236731570696e-08,0.0018010084438486115,,0.001132822036743164,8.773803710920847e-06,5FE2B7AE03FB401D30685D0735ECFF3D4B6815F8CEB135DA0A813C9CB63466F7,-13.439139041746346,near,N1,1,A8E621645FF8EDBE5AF512583D96EC1114D8B6D44202EF86E071D492BE587EA8,11.660728804253779,1.0,0.03913411496604924,near-A2-F0-P1.00-Z1-N1-S1020,8000,1020,25.099867846000127,1.0,0.0,0.0,0,PASS,160,F0
3,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,3,20,-0.00813033887296543,0.04999742069436246,0.04186708182139703,-0.5977341324382008,0.0018009961714812958,1.227236731570696e-08,0.0018010084438486115,,0.001132822036743164,8.773803710920847e-06,5FE2B7AE03FB401D30685D0735ECFF3D4B6815F8CEB135DA0A813C9CB63466F7,-13.439139041746346,near,N1,1,A8E621645FF8EDBE5AF512583D96EC1114D8B6D44202EF86E071D492BE587EA8,11.660728804253779,1.0,0.03913411496604924,near-A3-F0-P1.00-Z1-N1-S1020,8000,1020,25.099867846000127,0.96875,0.03125,0.0,10,PASS,155,F0
0,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,0,21,0.0013523450668705903,0.04999742069436246,0.05134976576123305,-0.13085059066157134,0.002126632507901968,1.227236731570696e-08,0.0021266447802692837,,0.0,0.0,EB9F06B849C3111ABA764C9C145557F2CBC68747807AFB03359968CD900580B8,-13.443357217155834,near,N1,1,51AA5ABAA7DA5FC53C8D2D776CA08375B1247BE862AF6FEA76CE7C93594D3911,5.558823598656471,1.0,0.07900430861172639,near-A0-F0-P1.00-Z1-N1-S1021,8000,1021,19.002180815812302,0.0,0.0,0.0,0,PASS,0,F0
1,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,1,21,-0.007262719791584896,0.04999742069436246,0.04273470090277756,-0.6849979767765069,0.0015859362024069966,1.227236731570696e-08,0.0015859484747743123,,0.0,0.0,EB9F06B849C3111ABA764C9C145557F2CBC68747807AFB03359968CD900580B8,-13.443357217155834,near,N1,1,8715D3DE5A6465F23625F165EA5595AE59F608AD2FA909B27F8AC24EC6CAE48D,11.508966206499265,1.0,0.03982388694950695,near-A1-F0-P1.00-Z1-N1-S1021,8000,1021,24.9523234236551,0.0,0.0,0.0,0,PASS,0,F0
2,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,2,21,-0.007247175667595099,0.04999742069436246,0.04275024502676736,-0.6835106337776207,0.0016318189381704141,1.227236731570696e-08,0.0016318312105377299,,0.0049999475479125975,7.934570312484457e-05,EB9F06B849C3111ABA764C9C145557F2CBC68747807AFB03359968CD900580B8,-13.443357217155834,near,N1,1,594F8DD4A7F9AF13715D8282B4B231AFCBA19AF9AEF7CD253106848BE5A86107,11.483184695765182,1.0,0.03994226805710577,near-A2-F0-P1.00-Z1-N1-S1021,8000,1021,24.926541912921017,1.0,0.0,0.0,0,PASS,160,F0
3,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,3,21,-0.007247175667595099,0.04999742069436246,0.04275024502676736,-0.6835106337776207,0.0016318189381704141,1.227236731570696e-08,0.0016318312105377299,,0.0049999475479125975,7.934570312484457e-05,EB9F06B849C3111ABA764C9C145557F2CBC68747807AFB03359968CD900580B8,-13.443357217155834,near,N1,1,594F8DD4A7F9AF13715D8282B4B231AFCBA19AF9AEF7CD253106848BE5A86107,11.483184695765182,1.0,0.03994226805710577,near-A3-F0-P1.00-Z1-N1-S1021,8000,1021,24.926541912921017,0.975,0.025,0.0,8,PASS,156,F0
0,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,0,22,0.0017266574544756719,0.04999742069436246,0.05172407814883813,-0.10022855020619037,0.0023742396254772245,1.227236731570696e-08,0.00237425189784454,,0.0,0.0,E4A0E600A0844A60FFC5E6C8A34D3D11B62B4EF2C61ED1411F1AFBD7F1DE44B7,-13.443610938830153,near,N1,1,9630AA2E5FFB14C9E2A8B75A5A30A21961E6F713DDDA7323D67022960E6489C7,5.571333171976499,1.0,0.07889060709318552,near-A0-F0-P1.00-Z1-N1-S1022,8000,1022,19.014944110806653,0.0,0.0,0.0,0,PASS,0,F0
1,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,1,22,-0.0069551726437127245,0.04999742069436246,0.04304224805064973,-0.6544941463594709,0.0017894605710266406,1.227236731570696e-08,0.0017894728433939563,,0.0,0.0,E4A0E600A0844A60FFC5E6C8A34D3D11B62B4EF2C61ED1411F1AFBD7F1DE44B7,-13.443610938830153,near,N1,1,98CDED497BB7D1A946A40ADDEDAFFC6B28B1ABDFF13A3838B8AAFC6DE9DEC90D,11.619380668293292,1.0,0.03932085234496603,near-A1-F0-P1.00-Z1-N1-S1022,8000,1022,25.062991607123447,0.0,0.0,0.0,0,PASS,0,F0
2,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,2,22,-0.006942936266608593,0.04999742069436246,0.043054484427753864,-0.6560878965135375,0.0017797253197208984,1.227236731570696e-08,0.0017797375920882142,,0.002812480926513672,6.99996948240883e-05,E4A0E600A0844A60FFC5E6C8A34D3D11B62B4EF2C61ED1411F1AFBD7F1DE44B7,-13.443610938830153,near,N1,1,2D8DB08D2219D6A976DD2A19189F4D28C8BC20EC878BFBB4F13CD3E5302A3383,11.603681587544427,1.0,0.03939198604116101,near-A2-F0-P1.00-Z1-N1-S1022,8000,1022,25.047292526374584,1.0,0.0,0.0,0,PASS,160,F0
3,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,3,22,-0.006942936266608593,0.04999742069436246,0.043054484427753864,-0.6560878965135375,0.0017797253197208984,1.227236731570696e-08,0.0017797375920882142,,0.002812480926513672,6.99996948240883e-05,E4A0E600A0844A60FFC5E6C8A34D3D11B62B4EF2C61ED1411F1AFBD7F1DE44B7,-13.443610938830153,near,N1,1,2D8DB08D2219D6A976DD2A19189F4D28C8BC20EC878BFBB4F13CD3E5302A3383,11.603681587544427,1.0,0.03939198604116101,near-A3-F0-P1.00-Z1-N1-S1022,8000,1022,25.047292526374584,0.96875,0.03125,0.0,10,PASS,155,F0
0,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,0,23,0.001366508336598786,0.04999742069436246,0.05136392903096124,-0.050304427406661745,0.0027474760078147666,1.227236731570696e-08,0.002747488280182082,,0.0,0.0,AE1E4B5BE0E1B78EFDC8A0866E5F4B1183B66BA432D13EF98946624E328A7115,-13.445773632885595,near,N1,1,EA23A17624ABAFCFFA2ED87A855DCA2B685719D9D395C76A6F601428B6058CFA,5.538029293850722,1.0,0.07919367410208537,near-A0-F0-P1.00-Z1-N1-S1023,8000,1023,18.98380292673632,0.0,0.0,0.0,0,PASS,0,F0
1,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,1,23,-0.007250069328972111,0.04999742069436246,0.042747351365390346,-0.6044955206452327,0.002146491842023592,1.227236731570696e-08,0.0021465041143909074,,0.0,0.0,AE1E4B5BE0E1B78EFDC8A0866E5F4B1183B66BA432D13EF98946624E328A7115,-13.445773632885595,near,N1,1,BF39C29F7B1F67009AD393CF8517DF4149ABB6ADD7D5DA737BA07FF52B585DAE,11.601196880637424,1.0,0.03940325622127563,near-A1-F0-P1.00-Z1-N1-S1023,8000,1023,25.04697051352302,0.0,0.0,0.0,0,PASS,0,F0
2,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,2,23,-0.007272343822741757,0.04999742069436246,0.0427250768716207,-0.6043955835243588,0.00215306727069562,1.227236731570696e-08,0.0021530795430629353,,0.0007812261581420898,1.316070556638127e-05,AE1E4B5BE0E1B78EFDC8A0866E5F4B1183B66BA432D13EF98946624E328A7115,-13.445773632885595,near,N1,1,B4DEBC393D54CA3FD8564B1EA42279F290E23ED728367C94A4F827D3ED28C3BE,11.600915569032523,1.0,0.03940453240289998,near-A2-F0-P1.00-Z1-N1-S1023,8000,1023,25.04668920191812,1.0,0.0,0.0,0,PASS,160,F0
3,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,3,23,-0.007272343822741757,0.04999742069436246,0.0427250768716207,-0.6043955835243588,0.00215306727069562,1.227236731570696e-08,0.0021530795430629353,,0.0007812261581420898,1.316070556638127e-05,AE1E4B5BE0E1B78EFDC8A0866E5F4B1183B66BA432D13EF98946624E328A7115,-13.445773632885595,near,N1,1,B4DEBC393D54CA3FD8564B1EA42279F290E23ED728367C94A4F827D3ED28C3BE,11.600915569032523,1.0,0.03940453240289998,near-A3-F0-P1.00-Z1-N1-S1023,8000,1023,25.04668920191812,0.98125,0.01875,0.0,6,PASS,157,F0
0,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,0,24,-0.0023754369943775194,0.04999742069436246,0.04762198369998494,-0.09084166743236288,0.002276450665896419,1.227236731570696e-08,0.0022764629382637344,,0.0,0.0,A70FB0CCE3A31B818210F5A69F97FF5599F90714ABB0D8CA22FC6C5891157023,-13.441963025797774,near,N1,1,5AA026B603E6175A9CD02CE314FB2CAE9DC35637F2B412055093051AE8D520D0,5.453069916804588,1.0,0.07997209272976519,near-A0-F0-P1.00-Z1-N1-S1024,8000,1024,18.895032942602363,0.0,0.0,0.0,0,PASS,0,F0
1,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,1,24,-0.010363732005640433,0.04999742069436246,0.039633688688722024,-0.6448602731156985,0.0018512648576404004,1.227236731570696e-08,0.001851277130007716,,0.0,0.0,A70FB0CCE3A31B818210F5A69F97FF5599F90714ABB0D8CA22FC6C5891157023,-13.441963025797774,near,N1,1,485B01D9B6F607FAED5BC64A27C4CEB705120AADCA52EA6C60EE5CF0A1B665A8,11.324762935923518,1.0,0.040677458430970266,near-A1-F0-P1.00-Z1-N1-S1024,8000,1024,24.766725961721292,0.0,0.0,0.0,0,PASS,0,F0
2,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,2,24,-0.010412492592766644,0.04999742069436246,0.039584928101595813,-0.6416988973494391,0.0018238160952500674,1.227236731570696e-08,0.0018238283676173831,,0.006562376022338867,8.754730224592999e-05,A70FB0CCE3A31B818210F5A69F97FF5599F90714ABB0D8CA22FC6C5891157023,-13.441963025797774,near,N1,1,4131527825C7EA45CDFAD08AE94D5D074D5EA133DA6AF739E954FE7BF9AC4B27,11.27432434852399,1.0,0.040914357848505986,near-A2-F0-P1.00-Z1-N1-S1024,8000,1024,24.716287374321762,1.0,0.0,0.0,0,PASS,160,F0
3,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,3,24,-0.010412492592766644,0.04999742069436246,0.039584928101595813,-0.6416988973494391,0.0018238160952500674,1.227236731570696e-08,0.0018238283676173831,,0.006562376022338867,8.754730224592999e-05,A70FB0CCE3A31B818210F5A69F97FF5599F90714ABB0D8CA22FC6C5891157023,-13.441963025797774,near,N1,1,4131527825C7EA45CDFAD08AE94D5D074D5EA133DA6AF739E954FE7BF9AC4B27,11.27432434852399,1.0,0.040914357848505986,near-A3-F0-P1.00-Z1-N1-S1024,8000,1024,24.716287374321762,0.96875,0.03125,0.0,10,PASS,155,F0
0,outputs\phase4_host\batches\near_F0_P100_Z1_N1.npz,0,25,-0.0021445942525304337,0.04999742069436246,0.04785282644183202,-0.07192680691745679,0.0021849318546152043,1.227236731570696e-08,0.00218494412698252,,0.0,0.0,C9BBA4FACC25EDD21CF9676988F17A6A7ED0626142FD5A8FA5FA9232BDFB1282,-13.439313615916731,near,N1,1,764384C01D559D7CD112A3EADC8897AB21BD6A2E65F826F29C186FCBE5D7CDFA,5.471534309686351,1.0,0.07980226928020817,near-A0-F0-P1.00-Z1-N1-S1025,8000,1025,18.91084792560308,0.0,0.0,0.0,0,PASS,0,F0
